# Distribución de masa en la superficie (z = altura)
# Paso: 59, Tiempo: 59s
x y masa_arroz temperatura
-5.737374 0.242424 1.000000 25.000000
-5.737374 0.404040 1.000000 25.000000
-5.737374 0.565657 1.000000 25.000000
-5.737374 0.727273 1.000000 25.000000
-5.737374 0.888889 1.000000 25.000000
-5.737374 1.050505 1.000000 25.000000
-5.737374 1.212121 1.000000 25.000000
-5.737374 1.373737 1.000000 25.000000
-5.737374 1.535354 1.000000 25.000000
-5.737374 1.696970 1.000000 25.000000
-5.737374 1.858586 1.000000 25.000000
-5.737374 2.020202 1.000000 25.000000
-5.737374 2.181818 1.000000 25.000000
-5.737374 2.343434 1.000000 25.000000
-5.737374 2.505051 1.000000 25.000000
-5.737374 2.666667 1.000000 25.000000
-5.737374 2.828283 1.000000 25.000000
-5.737374 2.989899 1.000000 25.000000
-5.737374 3.151515 1.000000 25.000000
-5.737374 3.313131 1.000000 25.000000
-5.737374 3.474747 1.000000 25.000000
-5.737374 3.636364 1.000000 25.000000
-5.737374 3.797980 1.000000 25.000000
-5.737374 3.959596 1.000000 25.000000
-5.737374 4.121212 1.000000 25.000000
-5.737374 4.282828 1.000000 25.000000
-5.737374 4.444444 1.000000 25.000000
-5.737374 4.606061 1.000000 25.000000
-5.737374 4.767677 1.000000 25.000000
-5.737374 4.929293 1.000000 25.000000
-5.737374 5.090909 1.000000 25.000000
-5.737374 5.252525 1.000000 25.000000
-5.737374 5.414141 1.000000 25.000000
-5.737374 5.575758 0.000000 25.000000
-5.737374 5.737374 0.000000 25.000000
-5.737374 5.898990 0.000000 25.000000
-5.737374 6.060606 0.000000 25.000000
-5.737374 6.222222 0.000000 25.000000
-5.737374 6.383838 0.000000 25.000000
-5.737374 6.545455 0.000000 25.000000
-5.737374 6.707071 0.000000 25.000000
-5.737374 6.868687 0.000000 25.000000
-5.737374 7.030303 0.000000 25.000000
-5.737374 7.191919 0.000000 25.000000
-5.737374 7.353535 0.000000 25.000000
-5.737374 7.515152 0.000000 25.000000
-5.737374 7.676768 0.000000 25.000000
-5.737374 7.838384 0.000000 25.000000
-5.737374 8.000000 0.000000 25.000000

-5.575758 -8.000000 0.000000 25.000000
-5.575758 -7.838384 0.000000 25.000000
-5.575758 -7.676768 0.000000 25.000000
-5.575758 -7.515152 0.000000 25.000000
-5.575758 -7.353535 0.000000 25.000000
-5.575758 -7.191919 0.000000 25.000000
-5.575758 -7.030303 0.000000 25.000000
-5.575758 -6.868687 0.000000 25.000000
-5.575758 -6.707071 0.000000 25.000000
-5.575758 -6.545455 0.000000 25.000000
-5.575758 -6.383838 0.000000 25.000000
-5.575758 -6.222222 0.000000 25.000000
-5.575758 -6.060606 0.000000 25.000000
-5.575758 -5.898990 0.000000 25.000000
-5.575758 -5.737374 0.000000 25.000000
-5.575758 -5.575758 1.000000 25.000000
-5.575758 -5.414141 1.000000 25.000000
-5.575758 -5.252525 1.000000 25.000000
-5.575758 -5.090909 1.000000 25.000000
-5.575758 -4.929293 1.000000 25.000000
-5.575758 -4.767677 1.000000 25.000000
-5.575758 -4.606061 1.000000 25.000000
-5.575758 -4.444444 1.000000 25.000000
-5.575758 -4.282828 1.000000 25.000000
-5.575758 -4.121212 1.000000 25.000000
-5.575758 -3.959596 1.000000 25.000000
-5.575758 -3.797980 1.000000 25.000000
-5.575758 -3.636364 1.000000 25.000000
-5.575758 -3.474747 1.000000 25.000000
-5.575758 -3.313131 1.000000 25.000000
-5.575758 -3.151515 1.000000 25.000000
-5.575758 -2.989899 1.000000 25.000000
-5.575758 -2.828283 1.000000 25.000000
-5.575758 -2.666667 1.000000 25.000000
-5.575758 -2.505051 1.000000 25.000000
-5.575758 -2.343434 1.000000 25.000000
-5.575758 -2.181818 1.000000 25.000000
-5.575758 -2.020202 1.000000 25.000000
-5.575758 -1.858586 1.000000 25.000000
-5.575758 -1.696970 1.000000 25.000000
-5.575758 -1.535354 1.000000 25.000000
-5.575758 -1.373737 1.000000 25.000000
-5.575758 -1.212121 1.000000 25.000000
-5.575758 -1.050505 1.000000 25.000000
-5.575758 -0.888889 1.000000 25.000000
-5.575758 -0.727273 1.000000 25.000000
-5.575758 -0.565657 1.000000 25.000000
-5.575758 -0.404040 1.000000 25.000000
-5.575758 -0.242424 1.000000 25.000000
-5.575758 -0.080808 1.000000 25.000000
-5.575758 0.080808 1.000000 25.000000
-5.575758 0.242424 1.000000 25.000000
-5.575758 0.404040 1.000000 25.000000
-5.575758 0.565657 1.000000 25.000000
-5.575758 0.727273 1.000000 25.000000
-5.575758 0.888889 1.000000 25.000000
-5.575758 1.050505 1.000000 25.000000
-5.575758 1.212121 1.000000 25.000000
-5.575758 1.373737 1.000000 25.000000
-5.575758 1.535354 1.000000 25.000000
-5.575758 1.696970 1.000000 25.000000
-5.575758 1.858586 1.000000 25.000000
-5.575758 2.020202 1.000000 25.000000
-5.575758 2.181818 1.000000 25.000000
-5.575758 2.343434 1.000000 25.000000
-5.575758 2.505051 1.000000 25.000000
-5.575758 2.666667 1.000000 25.000000
-5.575758 2.828283 1.000000 25.000000
-5.575758 2.989899 1.000000 25.000000
-5.575758 3.151515 1.000000 25.000000
-5.575758 3.313131 1.000000 25.000000
-5.575758 3.474747 1.000000 25.000000
-5.575758 3.636364 1.000000 25.000000
-5.575758 3.797980 1.000000 25.000000
-5.575758 3.959596 1.000000 25.000000
-5.575758 4.121212 1.000000 25.000000
-5.575758 4.282828 1.000000 25.000000
-5.575758 4.444444 1.000000 25.000000
-5.575758 4.606061 1.000000 25.000000
-5.575758 4.767677 1.000000 25.000000
-5.575758 4.929293 1.000000 25.000000
-5.575758 5.090909 1.000000 25.000000
-5.575758 5.252525 1.000000 25.000000
-5.575758 5.414141 1.000000 25.000000
-5.575758 5.575758 1.000000 25.000000
-5.575758 5.737374 0.000000 25.000000
-5.575758 5.898990 0.000000 25.000000
-5.575758 6.060606 0.000000 25.000000
-5.575758 6.222222 0.000000 25.000000
-5.575758 6.383838 0.000000 25.000000
-5.575758 6.545455 0.000000 25.000000
-5.575758 6.707071 0.000000 25.000000
-5.575758 6.868687 0.000000 25.000000
-5.575758 7.030303 0.000000 25.000000
-5.575758 7.191919 0.000000 25.000000
-5.575758 7.353535 0.000000 25.000000
-5.575758 7.515152 0.000000 25.000000
-5.575758 7.676768 0.000000 25.000000
-5.575758 7.838384 0.000000 25.000000
-5.575758 8.000000 0.000000 25.000000

-5.414141 -8.000000 0.000000 25.000000
-5.414141 -7.838384 0.000000 25.000000
-5.414141 -7.676768 0.000000 25.000000
-5.414141 -7.515152 0.000000 25.000000
-5.414141 -7.353535 0.000000 25.000000
-5.414141 -7.191919 0.000000 25.000000
-5.414141 -7.030303 0.000000 25.000000
-5.414141 -6.868687 0.000000 25.000000
-5.414141 -6.707071 0.000000 25.000000
-5.414141 -6.545455 0.000000 25.000000
-5.414141 -6.383838 0.000000 25.000000
-5.414141 -6.222222 0.000000 25.000000
-5.414141 -6.060606 0.000000 25.000000
-5.414141 -5.898990 0.000000 25.000000
-5.414141 -5.737374 1.000000 25.000000
-5.414141 -5.575758 1.000000 25.000000
-5.414141 -5.414141 1.000000 25.000000
-5.414141 -5.252525 1.000000 25.000000
-5.414141 -5.090909 1.000000 25.000000
-5.414141 -4.929293 1.000000 25.000000
-5.414141 -4.767677 1.000000 25.000000
-5.414141 -4.606061 1.000000 25.000000
-5.414141 -4.444444 1.000000 25.000000
-5.414141 -4.282828 1.000000 25.000000
-5.414141 -4.121212 1.000000 25.000000
-5.414141 -3.959596 1.000000 25.000000
-5.414141 -3.797980 1.000000 25.000000
-5.414141 -3.636364 1.000000 25.000000
-5.414141 -3.474747 1.000000 25.000000
-5.414141 -3.313131 1.000000 25.000000
-5.414141 -3.151515 1.000000 25.000000
-5.414141 -2.989899 1.000000 25.000000
-5.414141 -2.828283 1.000000 25.000000
-5.414141 -2.666667 1.000000 25.000000
-5.414141 -2.505051 1.000000 25.000000
-5.414141 -2.343434 1.000000 25.000000
-5.414141 -2.181818 1.000000 25.000000
-5.414141 -2.020202 1.000000 25.000000
-5.414141 -1.858586 1.000000 25.000000
-5.414141 -1.696970 1.000000 25.000000
-5.414141 -1.535354 1.000000 25.000000
-5.414141 -1.373737 1.000000 25.000000
-5.414141 -1.212121 1.000000 25.000000
-5.414141 -1.050505 1.000000 25.000000
-5.414141 -0.888889 1.000000 25.000000
-5.414141 -0.727273 1.000000 25.000000
-5.414141 -0.565657 1.000000 25.000000
-5.414141 -0.404040 1.000000 25.000000
-5.414141 -0.242424 1.000000 25.000000
-5.414141 -0.080808 1.000000 25.000000
-5.414141 0.080808 1.000000 25.000000
-5.414141 0.242424 1.000000 25.000000
-5.414141 0.404040 1.000000 25.000000
-5.414141 0.565657 1.000000 25.000000
-5.414141 0.727273 1.000000 25.000000
-5.414141 0.888889 1.000000 25.000000
-5.414141 1.050505 1.000000 25.000000
-5.414141 1.212121 1.000000 25.000000
-5.414141 1.373737 1.000000 25.000000
-5.414141 1.535354 1.000000 25.000000
-5.414141 1.696970 1.000000 25.000000
-5.414141 1.858586 1.000000 25.000000
-5.414141 2.020202 1.000000 25.000000
-5.414141 2.181818 1.000000 25.000000
-5.414141 2.343434 1.000000 25.000000
-5.414141 2.505051 1.000000 25.000000
-5.414141 2.666667 1.000000 25.000000
-5.414141 2.828283 1.000000 25.000000
-5.414141 2.989899 1.000000 25.000000
-5.414141 3.151515 1.000000 25.000000
-5.414141 3.313131 1.000000 25.000000
-5.414141 3.474747 1.000000 25.000000
-5.414141 3.636364 1.000000 25.000000
-5.414141 3.797980 1.000000 25.000000
-5.414141 3.959596 1.000000 25.000000
-5.414141 4.121212 1.000000 25.000000
-5.414141 4.282828 1.000000 25.000000
-5.414141 4.444444 1.000000 25.000000
-5.414141 4.606061 1.000000 25.000000
-5.414141 4.767677 1.000000 25.000000
-5.414141 4.929293 1.000000 25.000000
-5.414141 5.090909 1.000000 25.000000
-5.414141 5.252525 1.000000 25.000000
-5.414141 5.414141 1.000000 25.000000
-5.414141 5.575758 1.000000 25.000000
-5.414141 5.737374 1.000000 25.000000
-5.414141 5.898990 0.000000 25.000000
-5.414141 6.060606 0.000000 25.000000
-5.414141 6.222222 0.000000 25.000000
-5.414141 6.383838 0.000000 25.000000
-5.414141 6.545455 0.000000 25.000000
-5.414141 6.707071 0.000000 25.000000
-5.414141 6.868687 0.000000 25.000000
-5.414141 7.030303 0.000000 25.000000
-5.414141 7.191919 0.000000 25.000000
-5.414141 7.353535 0.000000 25.000000
-5.414141 7.515152 0.000000 25.000000
-5.414141 7.676768 0.000000 25.000000
-5.414141 7.838384 0.000000 25.000000
-5.414141 8.000000 0.000000 25.000000

-5.252525 -8.000000 0.000000 25.000000
-5.252525 -7.838384 0.000000 25.000000
-5.252525 -7.676768 0.000000 25.000000
-5.252525 -7.515152 0.000000 25.000000
-5.252525 -7.353535 0.000000 25.000000
-5.252525 -7.191919 0.000000 25.000000
-5.252525 -7.030303 0.000000 25.000000
-5.252525 -6.868687 0.000000 25.000000
-5.252525 -6.707071 0.000000 25.000000
-5.252525 -6.545455 0.000000 25.000000
-5.252525 -6.383838 0.000000 25.000000
-5.252525 -6.222222 0.000000 25.000000
-5.252525 -6.060606 0.000000 25.000000
-5.252525 -5.898990 1.000000 25.000000
-5.252525 -5.737374 1.000000 25.000000
-5.252525 -5.575758 1.000000 25.000000
-5.252525 -5.414141 1.000000 25.000000
-5.252525 -5.252525 1.000000 25.000000
-5.252525 -5.090909 1.000000 25.000000
-5.252525 -4.929293 1.000000 25.000000
-5.252525 -4.767677 1.000000 25.000000
-5.252525 -4.606061 1.000000 25.000000
-5.252525 -4.444444 1.000000 25.000000
-5.252525 -4.282828 1.000000 25.000000
-5.252525 -4.121212 1.000000 25.000000
-5.252525 -3.959596 1.000000 25.000000
-5.252525 -3.797980 1.000000 25.000000
-5.252525 -3.636364 1.000000 25.000000
-5.252525 -3.474747 1.000000 25.000000
-5.252525 -3.313131 1.000000 25.000000
-5.252525 -3.151515 1.000000 25.000000
-5.252525 -2.989899 1.000000 25.000000
-5.252525 -2.828283 1.000000 25.000000
-5.252525 -2.666667 1.000000 25.000000
-5.252525 -2.505051 1.000000 25.000000
-5.252525 -2.343434 1.000000 25.000000
-5.252525 -2.181818 1.000000 25.000000
-5.252525 -2.020202 1.000000 25.000000
-5.252525 -1.858586 1.000000 25.000000
-5.252525 -1.696970 1.000000 25.000000
-5.252525 -1.535354 1.000000 25.000000
-5.252525 -1.373737 1.000000 25.000000
-5.252525 -1.212121 1.000000 25.000000
-5.252525 -1.050505 1.000000 25.000000
-5.252525 -0.888889 1.000000 25.000000
-5.252525 -0.727273 1.000000 25.000000
-5.252525 -0.565657 1.000000 25.000000
-5.252525 -0.404040 1.000000 25.000000
-5.252525 -0.242424 1.000000 25.000000
-5.252525 -0.080808 1.000000 25.000000
-5.252525 0.080808 1.000000 25.000000
-5.252525 0.242424 1.000000 25.000000
-5.252525 0.404040 1.000000 25.000000
-5.252525 0.565657 1.000000 25.000000
-5.252525 0.727273 1.000000 25.000000
-5.252525 0.888889 1.000000 25.000000
-5.252525 1.050505 1.000000 25.000000
-5.252525 1.212121 1.000000 25.000000
-5.252525 1.373737 1.000000 25.000000
-5.252525 1.535354 1.000000 25.000000
-5.252525 1.696970 1.000000 25.000000
-5.252525 1.858586 1.000000 25.000000
-5.252525 2.020202 1.000000 25.000000
-5.252525 2.181818 1.000000 25.000000
-5.252525 2.343434 1.000000 25.000000
-5.252525 2.505051 1.000000 25.000000
-5.252525 2.666667 1.000000 25.000000
-5.252525 2.828283 1.000000 25.000000
-5.252525 2.989899 1.000000 25.000000
-5.252525 3.151515 1.000000 25.000000
-5.252525 3.313131 1.000000 25.000000
-5.252525 3.474747 1.000000 25.000000
-5.252525 3.636364 1.000000 25.000000
-5.252525 3.797980 1.000000 25.000000
-5.252525 3.959596 1.000000 25.000000
-5.252525 4.121212 1.000000 25.000000
-5.252525 4.282828 1.000000 25.000000
-5.252525 4.444444 1.000000 25.000000
-5.252525 4.606061 1.000000 25.000000
-5.252525 4.767677 1.000000 25.000000
-5.252525 4.929293 1.000000 25.000000
-5.252525 5.090909 1.000000 25.000000
-5.252525 5.252525 1.000000 25.000000
-5.252525 5.414141 1.000000 25.000000
-5.252525 5.575758 1.000000 25.000000
-5.252525 5.737374 1.000000 25.000000
-5.252525 5.898990 1.000000 25.000000
-5.252525 6.060606 0.000000 25.000000
-5.252525 6.222222 0.000000 25.000000
-5.252525 6.383838 0.000000 25.000000
-5.252525 6.545455 0.000000 25.000000
-5.252525 6.707071 0.000000 25.000000
-5.252525 6.868687 0.000000 25.000000
-5.252525 7.030303 0.000000 25.000000
-5.252525 7.191919 0.000000 25.000000
-5.252525 7.353535 0.000000 25.000000
-5.252525 7.515152 0.000000 25.000000
-5.252525 7.676768 0.000000 25.000000
-5.252525 7.838384 0.000000 25.000000
-5.252525 8.000000 0.000000 25.000000

-5.090909 -8.000000 0.000000 25.000000
-5.090909 -7.838384 0.000000 25.000000
-5.090909 -7.676768 0.000000 25.000000
-5.090909 -7.515152 0.000000 25.000000
-5.090909 -7.353535 0.000000 25.000000
-5.090909 -7.191919 0.000000 25.000000
-5.090909 -7.030303 0.000000 25.000000
-5.090909 -6.868687 0.000000 25.000000
-5.090909 -6.707071 0.000000 25.000000
-5.090909 -6.545455 0.000000 25.000000
-5.090909 -6.383838 0.000000 25.000000
-5.090909 -6.222222 0.000000 25.000000
-5.090909 -6.060606 1.000000 25.000000
-5.090909 -5.898990 1.000000 25.000000
-5.090909 -5.737374 1.000000 25.000000
-5.090909 -5.575758 1.000000 25.000000
-5.090909 -5.414141 1.000000 25.000000
-5.090909 -5.252525 1.000000 25.000000
-5.090909 -5.090909 1.000000 25.000000
-5.090909 -4.929293 1.000000 25.000000
-5.090909 -4.767677 1.000000 25.000000
-5.090909 -4.606061 1.000000 25.000000
-5.090909 -4.444444 1.000000 25.000000
-5.090909 -4.282828 1.000000 25.000000
-5.090909 -4.121212 1.000000 25.000000
-5.090909 -3.959596 1.000000 25.000000
-5.090909 -3.797980 1.000000 25.000000
-5.090909 -3.636364 1.000000 25.000000
-5.090909 -3.474747 1.000000 25.000000
-5.090909 -3.313131 1.000000 25.000000
-5.090909 -3.151515 1.000000 25.000000
-5.090909 -2.989899 1.000000 25.000000
-5.090909 -2.828283 1.000000 25.000000
-5.090909 -2.666667 1.000000 25.000000
-5.090909 -2.505051 1.000000 25.000000
-5.090909 -2.343434 1.000000 25.000000
-5.090909 -2.181818 1.000000 25.000000
-5.090909 -2.020202 1.000000 25.000000
-5.090909 -1.858586 1.000000 25.000000
-5.090909 -1.696970 1.000000 25.000000
-5.090909 -1.535354 1.000000 25.000000
-5.090909 -1.373737 1.000000 25.000000
-5.090909 -1.212121 1.000000 25.000000
-5.090909 -1.050505 1.000000 25.000000
-5.090909 -0.888889 1.000000 25.000000
-5.090909 -0.727273 1.000000 25.000000
-5.090909 -0.565657 1.000000 25.000000
-5.090909 -0.404040 1.000000 25.000000
-5.090909 -0.242424 1.000000 25.000000
-5.090909 -0.080808 1.000000 25.000000
-5.090909 0.080808 1.000000 25.000000
-5.090909 0.242424 1.000000 25.000000
-5.090909 0.404040 1.000000 25.000000
-5.090909 0.565657 1.000000 25.000000
-5.090909 0.727273 1.000000 25.000000
-5.090909 0.888889 1.000000 25.000000
-5.090909 1.050505 1.000000 25.000000
-5.090909 1.212121 1.000000 25.000000
-5.090909 1.373737 1.000000 25.000000
-5.090909 1.535354 1.000000 25.000000
-5.090909 1.696970 1.000000 25.000000
-5.090909 1.858586 1.000000 25.000000
-5.090909 2.020202 1.000000 25.000000
-5.090909 2.181818 1.000000 25.000000
-5.090909 2.343434 1.000000 25.000000
-5.090909 2.505051 1.000000 25.000000
-5.090909 2.666667 1.000000 25.000000
-5.090909 2.828283 1.000000 25.000000
-5.090909 2.989899 1.000000 25.000000
-5.090909 3.151515 1.000000 25.000000
-5.090909 3.313131 1.000000 25.000000
-5.090909 3.474747 1.000000 25.000000
-5.090909 3.636364 1.000000 25.000000
-5.090909 3.797980 1.000000 25.000000
-5.090909 3.959596 1.000000 25.000000
-5.090909 4.121212 1.000000 25.000000
-5.090909 4.282828 1.000000 25.000000
-5.090909 4.444444 1.000000 25.000000
-5.090909 4.606061 1.000000 25.000000
-5.090909 4.767677 1.000000 25.000000
-5.090909 4.929293 1.000000 25.000000
-5.090909 5.090909 1.000000 25.000000
-5.090909 5.252525 1.000000 25.000000
-5.090909 5.414141 1.000000 25.000000
-5.090909 5.575758 1.000000 25.000000
-5.090909 5.737374 1.000000 25.000000
-5.090909 5.898990 1.000000 25.000000
-5.090909 6.060606 1.000000 25.000000
-5.090909 6.222222 0.000000 25.000000
-5.090909 6.383838 0.000000 25.000000
-5.090909 6.545455 0.000000 25.000000
-5.090909 6.707071 0.000000 25.000000
-5.090909 6.868687 0.000000 25.000000
-5.090909 7.030303 0.000000 25.000000
-5.090909 7.191919 0.000000 25.000000
-5.090909 7.353535 0.000000 25.000000
-5.090909 7.515152 0.000000 25.000000
-5.090909 7.676768 0.000000 25.000000
-5.090909 7.838384 0.000000 25.000000
-5.090909 8.000000 0.000000 25.000000

-4.929293 -8.000000 0.000000 25.000000
-4.929293 -7.838384 0.000000 25.000000
-4.929293 -7.676768 0.000000 25.000000
-4.929293 -7.515152 0.000000 25.000000
-4.929293 -7.353535 0.000000 25.000000
-4.929293 -7.191919 0.000000 25.000000
-4.929293 -7.030303 0.000000 25.000000
-4.929293 -6.868687 0.000000 25.000000
-4.929293 -6.707071 0.000000 25.000000
-4.929293 -6.545455 0.000000 25.000000
-4.929293 -6.383838 0.000000 25.000000
-4.929293 -6.222222 1.000000 25.000000
-4.929293 -6.060606 1.000000 25.000000
-4.929293 -5.898990 1.000000 25.000000
-4.929293 -5.737374 1.000000 25.000000
-4.929293 -5.575758 1.000000 25.000000
-4.929293 -5.414141 1.000000 25.000000
-4.929293 -5.252525 1.000000 25.000000
-4.929293 -5.090909 1.000000 25.000000
-4.929293 -4.929293 1.000000 25.000000
-4.929293 -4.767677 1.000000 25.000000
-4.929293 -4.606061 1.000000 25.000000
-4.929293 -4.444444 1.000000 25.000000
-4.929293 -4.282828 1.000000 25.000000
-4.929293 -4.121212 1.000000 25.000000
-4.929293 -3.959596 1.000000 25.000000
-4.929293 -3.797980 1.000000 25.000000
-4.929293 -3.636364 1.000000 25.000000
-4.929293 -3.474747 1.000000 25.000000
-4.929293 -3.313131 1.000000 25.000000
-4.929293 -3.151515 1.000000 25.000000
-4.929293 -2.989899 1.000000 25.000000
-4.929293 -2.828283 1.000000 25.000000
-4.929293 -2.666667 1.000000 25.000000
-4.929293 -2.505051 1.000000 25.000000
-4.929293 -2.343434 1.000000 25.000000
-4.929293 -2.181818 1.000000 25.000000
-4.929293 -2.020202 1.000000 25.000000
-4.929293 -1.858586 1.000000 25.000000
-4.929293 -1.696970 1.000000 25.000000
-4.929293 -1.535354 1.000000 25.000000
-4.929293 -1.373737 1.000000 25.000000
-4.929293 -1.212121 1.000000 25.000000
-4.929293 -1.050505 1.000000 25.000000
-4.929293 -0.888889 1.000000 25.000000
-4.929293 -0.727273 1.000000 25.000000
-4.929293 -0.565657 1.000000 25.000000
-4.929293 -0.404040 1.000000 25.000000
-4.929293 -0.242424 1.000000 25.000000
-4.929293 -0.080808 1.000000 25.000000
-4.929293 0.080808 1.000000 25.000000
-4.929293 0.242424 1.000000 25.000000
-4.929293 0.404040 1.000000 25.000000
-4.929293 0.565657 1.000000 25.000000
-4.929293 0.727273 1.000000 25.000000
-4.929293 0.888889 1.000000 25.000000
-4.929293 1.050505 1.000000 25.000000
-4.929293 1.212121 1.000000 25.000000
-4.929293 1.373737 1.000000 25.000000
-4.929293 1.535354 1.000000 25.000000
-4.929293 1.696970 1.000000 25.000000
-4.929293 1.858586 1.000000 25.000000
-4.929293 2.020202 1.000000 25.000000
-4.929293 2.181818 1.000000 25.000000
-4.929293 2.343434 1.000000 25.000000
-4.929293 2.505051 1.000000 25.000000
-4.929293 2.666667 1.000000 25.000000
-4.929293 2.828283 1.000000 25.000000
-4.929293 2.989899 1.000000 25.000000
-4.929293 3.151515 1.000000 25.000000
-4.929293 3.313131 1.000000 25.000000
-4.929293 3.474747 1.000000 25.000000
-4.929293 3.636364 1.000000 25.000000
-4.929293 3.797980 1.000000 25.000000
-4.929293 3.959596 1.000000 25.000000
-4.929293 4.121212 1.000000 25.000000
-4.929293 4.282828 1.000000 25.000000
-4.929293 4.444444 1.000000 25.000000
-4.929293 4.606061 1.000000 25.000000
-4.929293 4.767677 1.000000 25.000000
-4.929293 4.929293 1.000000 25.000000
-4.929293 5.090909 1.000000 25.000000
-4.929293 5.252525 1.000000 25.000000
-4.929293 5.414141 1.000000 25.000000
-4.929293 5.575758 1.000000 25.000000
-4.929293 5.737374 1.000000 25.000000
-4.929293 5.898990 1.000000 25.000000
-4.929293 6.060606 1.000000 25.000000
-4.929293 6.222222 1.000000 25.000000
-4.929293 6.383838 0.000000 25.000000
-4.929293 6.545455 0.000000 25.000000
-4.929293 6.707071 0.000000 25.000000
-4.929293 6.868687 0.000000 25.000000
-4.929293 7.030303 0.000000 25.000000
-4.929293 7.191919 0.000000 25.000000
-4.929293 7.353535 0.000000 25.000000
-4.929293 7.515152 0.000000 25.000000
-4.929293 7.676768 0.000000 25.000000
-4.929293 7.838384 0.000000 25.000000
-4.929293 8.000000 0.000000 25.000000

-4.767677 -8.000000 0.000000 25.000000
-4.767677 -7.838384 0.000000 25.000000
-4.767677 -7.676768 0.000000 25.000000
-4.767677 -7.515152 0.000000 25.000000
-4.767677 -7.353535 0.000000 25.000000
-4.767677 -7.191919 0.000000 25.000000
-4.767677 -7.030303 0.000000 25.000000
-4.767677 -6.868687 0.000000 25.000000
-4.767677 -6.707071 0.000000 25.000000
-4.767677 -6.545455 0.000000 25.000000
-4.767677 -6.383838 1.000000 25.000000
-4.767677 -6.222222 1.000000 25.000000
-4.767677 -6.060606 1.000000 25.000000
-4.767677 -5.898990 1.000000 25.000000
-4.767677 -5.737374 1.000000 25.000000
-4.767677 -5.575758 1.000000 25.000000
-4.767677 -5.414141 1.000000 25.000000
-4.767677 -5.252525 1.000000 25.000000
-4.767677 -5.090909 1.000000 25.000000
-4.767677 -4.929293 1.000000 25.000000
-4.767677 -4.767677 1.000000 25.000000
-4.767677 -4.606061 1.000000 25.000000
-4.767677 -4.444444 1.000000 25.000000
-4.767677 -4.282828 1.000000 25.000000
-4.767677 -4.121212 1.000000 25.000000
-4.767677 -3.959596 1.000000 25.000000
-4.767677 -3.797980 1.000000 25.000000
-4.767677 -3.636364 1.000000 25.000000
-4.767677 -3.474747 1.000000 25.000000
-4.767677 -3.313131 1.000000 25.000000
-4.767677 -3.151515 1.000000 25.000000
-4.767677 -2.989899 1.000000 25.000000
-4.767677 -2.828283 1.000000 25.000000
-4.767677 -2.666667 1.000000 25.000000
-4.767677 -2.505051 1.000000 25.000000
-4.767677 -2.343434 1.000000 25.000000
-4.767677 -2.181818 1.000000 25.000000
-4.767677 -2.020202 1.000000 25.000000
-4.767677 -1.858586 1.000000 25.000000
-4.767677 -1.696970 1.000000 25.000000
-4.767677 -1.535354 1.000000 25.000000
-4.767677 -1.373737 1.000000 25.000000
-4.767677 -1.212121 1.000000 25.000000
-4.767677 -1.050505 1.000000 25.000000
-4.767677 -0.888889 1.000000 25.000000
-4.767677 -0.727273 1.000000 25.000000
-4.767677 -0.565657 1.000000 25.000000
-4.767677 -0.404040 1.000000 25.000000
-4.767677 -0.242424 1.000000 25.000000
-4.767677 -0.080808 1.000000 25.000000
-4.767677 0.080808 1.000000 25.000000
-4.767677 0.242424 1.000000 25.000000
-4.767677 0.404040 1.000000 25.000000
-4.767677 0.565657 1.000000 25.000000
-4.767677 0.727273 1.000000 25.000000
-4.767677 0.888889 1.000000 25.000000
-4.767677 1.050505 1.000000 25.000000
-4.767677 1.212121 1.000000 25.000000
-4.767677 1.373737 1.000000 25.000000
-4.767677 1.535354 1.000000 25.000000
-4.767677 1.696970 1.000000 25.000000
-4.767677 1.858586 1.000000 25.000000
-4.767677 2.020202 1.000000 25.000000
-4.767677 2.181818 1.000000 25.000000
-4.767677 2.343434 1.000000 25.000000
-4.767677 2.505051 1.000000 25.000000
-4.767677 2.666667 1.000000 25.000000
-4.767677 2.828283 1.000000 25.000000
-4.767677 2.989899 1.000000 25.000000
-4.767677 3.151515 1.000000 25.000000
-4.767677 3.313131 1.000000 25.000000
-4.767677 3.474747 1.000000 25.000000
-4.767677 3.636364 1.000000 25.000000
-4.767677 3.797980 1.000000 25.000000
-4.767677 3.959596 1.000000 25.000000
-4.767677 4.121212 1.000000 25.000000
-4.767677 4.282828 1.000000 25.000000
-4.767677 4.444444 1.000000 25.000000
-4.767677 4.606061 1.000000 25.000000
-4.767677 4.767677 1.000000 25.000000
-4.767677 4.929293 1.000000 25.000000
-4.767677 5.090909 1.000000 25.000000
-4.767677 5.252525 1.000000 25.000000
-4.767677 5.414141 1.000000 25.000000
-4.767677 5.575758 1.000000 25.000000
-4.767677 5.737374 1.000000 25.000000
-4.767677 5.898990 1.000000 25.000000
-4.767677 6.060606 1.000000 25.000000
-4.767677 6.222222 1.000000 25.000000
-4.767677 6.383838 1.000000 25.000000
-4.767677 6.545455 0.000000 25.000000
-4.767677 6.707071 0.000000 25.000000
-4.767677 6.868687 0.000000 25.000000
-4.767677 7.030303 0.000000 25.000000
-4.767677 7.191919 0.000000 25.000000
-4.767677 7.353535 0.000000 25.000000
-4.767677 7.515152 0.000000 25.000000
-4.767677 7.676768 0.000000 25.000000
-4.767677 7.838384 0.000000 25.000000
-4.767677 8.000000 0.000000 25.000000

